	魔界の清掃スタッフ	地獄浄化装置の効率が5倍になる	Cleaning Staff of Hell	Hell Purifier are 5 times more efficient	清理惡魔的工作人員	地獄淨化器的效率提高了5倍	마계의 청소부	지옥정화장치의 효율이 5배 증가	清理恶魔的工作人员	地狱净化器的效率提高了5倍
	悪魔退治のエキスパート	地獄浄化装置の効率が2倍になる	Demon Extermination Expert	Hell Purifier are 2 times more efficient	消滅惡魔的專家	地獄淨化器的效率提高了2倍	악마 퇴치 전문가	지옥정화장치의 효율이 2배 증가	消灭恶魔的专家	地狱净化器的效率提高了2倍
	地獄の扉番長	地獄浄化装置の効率が2倍になる	Hell's Gatekeeper	Hell Purifier are 2 times more efficient	地獄的看門人	地獄淨化器的效率提高了2倍	지옥의 문지기	지옥정화장치의 효율이 2배 증가	地狱的看门人	地狱净化器的效率提高了2倍
	魔物ハンター	地獄浄化装置の効率が2倍になる	Demon Hunter	Hell Purifier are 2 times more efficient	惡魔獵手	地獄淨化器的效率提高了2倍	마물 사냥꾼	지옥정화장치의 효율이 2배 증가	恶魔猎手	地狱净化器的效率提高了2倍
	魔物ハンター最高位	地獄浄化装置の効率が2倍になる	Demon Hunter in Highest Rank	Hell Purifier are 2 times more efficient	獵魔人的最高級別	地獄淨化器的效率提高了2倍	마물 사냥꾼 최고위	지옥정화장치의 효율이 2배 증가	猎魔人的最高级别	地狱净化器的效率提高了2倍
	魔界のマリー・コンドー	地獄浄化装置の効率が3倍になる	Marie Kondo of Hell	Hell Purifier are 3 times more efficient	惡魔世界的Marie Condeau	地獄淨化器的效率提高了3倍	마계의 마리 콘도	지옥정화장치의 효율이 3배 증가	恶魔世界的Marie Condeau	地狱净化器的效率提高了3倍
	サタンの散歩係	地獄浄化装置の効率が3倍になる	Satan's walker	Hell Purifier are 3 times more efficient	撒旦的行者	地獄淨化器的效率提高了3倍	사탄의 산책자	지옥정화장치의 효율이 3배 증가	撒旦的行者	地狱净化器的效率提高了3倍
	神の左手	地獄浄化装置の効率が3倍になる	Left Hand of God	Hell Purifier are 3 times more efficient	上帝的左手	地獄淨化器的效率提高了3倍	신의 왼손	지옥정화장치의 효율이 3배 증가	上帝的左手	地狱净化器的效率提高了3倍
	悪魔の調教師	地獄浄化装置の効率が3倍になる	Demon Trainer	Hell Purifier are 3 times more efficient	惡魔訓練師	地獄淨化器的效率提高了3倍	악마의 조련사	지옥정화장치의 효율이 3배 증가	恶魔训练师	地狱净化器的效率提高了3倍
	地獄の大掃除人	地獄浄化装置の効率が5倍になる	Cleaner of Hell	Hell Purifier are 5 times more efficient	地獄的清潔工	地獄淨化器的效率提高了5倍	지옥의 청소부	지옥정화장치의 효율이 5배 증가	地狱的清洁工	地狱净化器的效率提高了5倍
	次元の探検家	外の世界のトモタチの効率が2倍になる	Explorer of Dimensions	Outerworld's Friend are 2 times more efficient	維度的探索者	外部世界的朋友的效率提高了2倍	차원 탐험가	외계의 친구의 효율이 2배 증가	维度的探索者	外部世界的朋友的效率提高了2倍
	銀河の旅人	外の世界のトモタチの効率が2倍になる	Traveler of the Galaxy	Outerworld's Friend are 2 times more efficient	銀河系的旅行者	外部世界的朋友的效率提高了2倍	은하계 여행자	외계의 친구의 효율이 2배 증가	银河系的旅行者	外部世界的朋友的效率提高了2倍
	遥かなる世界の言語マスター	外の世界のトモタチの効率が2倍になる	The Language Master of Outerworlds	Outerworld's Friend are 2 times more efficient	遙遠世界的語言大師	外部世界的朋友的效率提高了2倍	머나먼 세계의 언어의 대가	외계의 친구의 효율이 2배 증가	遥远世界的语言大师	外部世界的朋友的效率提高了2倍
	世界を開拓する者	外の世界のトモタチの効率が2倍になる	Pioneer of the World	Outerworld's Friend are 2 times more efficient	世界探索者	外部世界的朋友的效率提高了2倍	세계 개척자	외계의 친구의 효율이 2배 증가	世界探索者	外部世界的朋友的效率提高了2倍
	自然観察家	外の世界のトモタチの効率が2倍になる	Observers of Nature	Outerworld's Friend are 2 times more efficient	自然觀察者	外部世界的朋友的效率提高了2倍	자연 관찰자	외계의 친구의 효율이 2배 증가	自然观察者	外部世界的朋友的效率提高了2倍
	法則の研究者	外の世界のトモタチの効率が2倍になる	Researchers of Laws	Outerworld's Friend are 2 times more efficient	法律的研究者	外部世界的朋友的效率提高了2倍	법칙의 연구자	외계의 친구의 효율이 2배 증가	法律的研究者	外部世界的朋友的效率提高了2倍
	次元を超える者	外の世界のトモタチの効率が2倍になる	Dimension Transcenders	Outerworld's Friend are 2 times more efficient	跨維度的超越者	外部世界的朋友的效率提高了2倍	차원을 뛰어넘는 자	외계의 친구의 효율이 2배 증가	跨维度的超越者	外部世界的朋友的效率提高了2倍
	生命体の研究者	外の世界のトモタチの効率が2倍になる	Researchers of Lifeforms	Outerworld's Friend are 2 times more efficient	生命形式的研究者	外部世界的朋友的效率提高了2倍	생명체 연구자	외계의 친구의 효율이 2배 증가	生命形式的研究者	外部世界的朋友的效率提高了2倍
	星間航行士	外の世界のトモタチの効率が5倍になる	Stellar Navigators	Outerworld's Friend are 5 times more efficient	星際航行者	外部世界的朋友的效率提高了5倍	성간 항해사	외계의 친구의 효율이 5배 증가	星际航行者	外部世界的朋友的效率提高了5倍
	文明の専門家	外の世界のトモタチの効率が2倍になる	Civilization Experts	Outerworld's Friend are 2 times more efficient	文明專家	外部世界的朋友的效率提高了2倍	문명 전문가	외계의 친구의 효율이 2배 증가	文明专家	外部世界的朋友的效率提高了2倍
	生命進化論	外の世界のトモタチの効率が2倍になる	Evolution of Life	Outerworld's Friend are 2 times more efficient	生命進化理論	外部世界的朋友的效率提高了2倍	생명 진화론자	외계의 친구의 효율이 2배 증가	生命进化理论	外部世界的朋友的效率提高了2倍
	星間交流使節	外の世界のトモタチの効率が2倍になる	Interstellar Communication Festival	Outerworld's Friend are 2 times more efficient	星際交流使節	外部世界的朋友的效率提高了2倍	성간 교류 사절	외계의 친구의 효율이 2배 증가	星际交流使节	外部世界的朋友的效率提高了2倍
	次元の歴史	外の世界のトモタチの効率が2倍になる	History of Dimension	Outerworld's Friend are 2 times more efficient	維度歷史	外部世界的朋友的效率提高了2倍	차원의 역사	외계의 친구의 효율이 2배 증가	维度历史	外部世界的朋友的效率提高了2倍
	宇宙ハッカー	外の世界のトモタチの効率が3倍になる	Space Hackers	Outerworld's Friend are 3 times more efficient	空間黑客	外部世界的朋友的效率提高了3倍	우주 해커	외계의 친구의 효율이 3배 증가	空间黑客	外部世界的朋友的效率提高了3倍
	文明の発祥地	外の世界のトモタチの効率が3倍になる	Cradle of Civilization	Outerworld's Friend are 3 times more efficient	文明的搖籃	外部世界的朋友的效率提高了3倍	문명의 발상지	외계의 친구의 효율이 3배 증가	文明的摇篮	外部世界的朋友的效率提高了3倍
	歴史の石壁	外の世界のトモタチの効率が3倍になる	Stone Walls of History	Outerworld's Friend are 3 times more efficient	歷史的石牆	外部世界的朋友的效率提高了3倍	역사의 돌담	외계의 친구의 효율이 3배 증가	历史的石墙	外部世界的朋友的效率提高了3倍
	エメラルド・タブレットの解読者	外の世界のトモタチの効率が3倍になる	Decipherers of Emerald Tablet	Outerworld's Friend are 3 times more efficient	綠寶石碑文破譯者	外部世界的朋友的效率提高了3倍	에메랄드 태블릿의 해독자	외계의 친구의 효율이 3배 증가	绿宝石碑文破译者	外部世界的朋友的效率提高了3倍
	異星人コミュニケーター	外の世界のトモタチの効率が5倍になる	Alien Communicators	Outerworld's Friend are 5 times more efficient	外星人通訊員	外部世界的朋友的效率提高了5倍	외계인 커뮤니케이터	외계의 친구의 효율이 5배 증가	外星人通讯员	外部世界的朋友的效率提高了5倍
	ドルイドの弟子	神秘の渦巻の効率が2倍になる	Druid's Apprentice	Mystical Cyclone are 2 times more efficient	德魯伊學徒	神秘的漩渦的效率提高了2倍	드루이드의 제자	신비의 소용돌이의 효율이 2배 증가	德鲁伊学徒	神秘的漩涡的效率提高了2倍
	シーウィッチの見習い	神秘の渦巻の効率が2倍になる	Seawitch's Apprentice	Mystical Cyclone are 2 times more efficient	海巫師的學徒	神秘的漩渦的效率提高了2倍	바다 마녀의 견습생	신비의 소용돌이의 효율이 2배 증가	海巫师的学徒	神秘的漩涡的效率提高了2倍
	シーリーの保護者	神秘の渦巻の効率が2倍になる	Seelie's Protector	Mystical Cyclone are 2 times more efficient	塞利的保護者	神秘的漩渦的效率提高了2倍	쉴리의 수호자	신비의 소용돌이의 효율이 2배 증가	塞利的保护者	神秘的漩涡的效率提高了2倍
	タラの丘の守護者	神秘の渦巻の効率が2倍になる	Guardian of Hill of Tara	Mystical Cyclone are 2 times more efficient	塔拉山的守護者	神秘的漩渦的效率提高了2倍	타라 언덕의 수호자	신비의 소용돌이의 효율이 2배 증가	塔拉山的守护者	神秘的漩涡的效率提高了2倍
	シド・フィンナの探求者	神秘の渦巻の効率が3倍になる	Seeker of Sid Finna	Mystical Cyclone are 3 times more efficient	薛芬娜的追求者	神秘的漩渦的效率提高了3倍	시드 핀나의 탐구자	신비의 소용돌이의 효율이 3배 증가	薛芬娜的追求者	神秘的漩涡的效率提高了3倍
	シャーマニックな旅人	神秘の渦巻の効率が2倍になる	Shaman Traveler	Mystical Cyclone are 2 times more efficient	薩滿旅行者	神秘的漩渦的效率提高了2倍	주술적 여행자	신비의 소용돌이의 효율이 2배 증가	萨满旅行者	神秘的漩涡的效率提高了2倍
	ガルヌスの召使い	神秘の渦巻の効率が5倍になる	Servant of Garnus	Mystical Cyclone are 5 times more efficient	加努斯的僕人	神秘的漩渦的效率提高了5倍	가르누스의 하인	신비의 소용돌이의 효율이 5배 증가	加努斯的仆人	神秘的漩涡的效率提高了5倍
	タルテュの信奉者	神秘の渦巻の効率が2倍になる	Follower of Tartu	Mystical Cyclone are 2 times more efficient	塔爾圖的追隨者	神秘的漩渦的效率提高了2倍	타르투의 추종자	신비의 소용돌이의 효율이 2배 증가	塔尔图的追随者	神秘的漩涡的效率提高了2倍
	モリガンの使徒	神秘の渦巻の効率が10倍になる	Apostle of Morrigan	Mystical Cyclone are 10 times more efficient	莫里根的使徒	神秘的漩渦的效率提高了10倍	모리건의 사도	신비의 소용돌이의 효율이 10배 증가	莫里根的使徒	神秘的漩涡的效率提高了10倍
	ルーの戦士	神秘の渦巻の効率が2倍になる	Warrior of Lug	Mystical Cyclone are 2 times more efficient	魯的勇士	神秘的漩渦的效率提高了2倍	루의 전사	신비의 소용돌이의 효율이 2배 증가	鲁的勇士	神秘的漩涡的效率提高了2倍
	ニアドの神託者	神秘の渦巻の効率が2倍になる	The Oracle of Nyad	Mystical Cyclone are 2 times more efficient	尼亞德的神諭	神秘的漩渦的效率提高了2倍	니아드의 신탁자	신비의 소용돌이의 효율이 2배 증가	尼亚德的神谕	神秘的漩涡的效率提高了2倍
	ダナの信奉者	神秘の渦巻の効率が2倍になる	Follower of Dana	Mystical Cyclone are 2 times more efficient	達納的追隨者	神秘的漩渦的效率提高了2倍	다나의 추종자	신비의 소용돌이의 효율이 2배 증가	达纳的追随者	神秘的漩涡的效率提高了2倍
	パーガンの呪術師	神秘の渦巻の効率が5倍になる	Sorcerers of Pagan	Mystical Cyclone are 5 times more efficient	帕加的巫師	神秘的漩渦的效率提高了5倍	퍼건의 주술사	신비의 소용돌이의 효율이 5배 증가	帕加的巫师	神秘的漩涡的效率提高了5倍
	グウィネットの勇者	神秘の渦巻の効率が2倍になる	The Hero of Gwinnett	Mystical Cyclone are 2 times more efficient	格溫尼德的勇者	神秘的漩渦的效率提高了2倍	구위넷의 용사	신비의 소용돌이의 효율이 2배 증가	格温尼德的勇者	神秘的漩涡的效率提高了2倍
	アビソンの探究者	神秘の渦巻の効率が2倍になる	The Inquisitor of Avison	Mystical Cyclone are 2 times more efficient	阿維森的審問者	神秘的漩渦的效率提高了2倍	애비슨의 탐구자	신비의 소용돌이의 효율이 2배 증가	阿维森的审问者	神秘的漩涡的效率提高了2倍
	聖なる木の守り手	神秘の渦巻の効率が2倍になる	Guardian of the Sacred Tree	Mystical Cyclone are 2 times more efficient	神聖之樹的守護者	神秘的漩渦的效率提高了2倍	성스러운 나무의 수호자	신비의 소용돌이의 효율이 2배 증가	神圣之树的守护者	神秘的漩涡的效率提高了2倍
	大地と繋がる者	神秘の渦巻の効率が2倍になる	Connector of Earth	Mystical Cyclone are 2 times more efficient	與大地相連的人	神秘的漩渦的效率提高了2倍	대지와 연결되는 자	신비의 소용돌이의 효율이 2배 증가	与大地相连的人	神秘的漩涡的效率提高了2倍
	天界と地界の調停者	神秘の渦巻の効率が5倍になる	Earth and Heaven Peacemaker	Mystical Cyclone are 5 times more efficient	天堂與大地的調解人	神秘的漩渦的效率提高了5倍	천계와 지계의 중재자	신비의 소용돌이의 효율이 5배 증가	天堂与大地的调解人	神秘的漩涡的
	時空の旅人	原初の特異点の効率が2倍になる	Traveler of Time and Space	The Primordial Singularity are 2 times more efficient	時間和空間的旅行者	原始的奇點的效率提高了2倍	시공간 여행자	태초의 특이점의 효율이 2배 증가	时间和空间的旅行者	原始的奇點的效率提高了2倍
	特異な存在の観察者	原初の特異点の効率が2倍になる	Observer of the Singularity	The Primordial Singularity are 2 times more efficient	奇異點的觀察者	原始的奇點的效率提高了2倍	특이 존재의 관찰자	태초의 특이점의 효율이 2배 증가	奇异点的观察者	原始的奇點的效率提高了2倍
	特異点の維持者	原初の特異点の効率が2倍になる	Keeper of the Singularity	The Primordial Singularity are 2 times more efficient	奇點的維護者	原始的奇點的效率提高了2倍	특이점의 유지자	태초의 특이점의 효율이 2배 증가	奇点的维护者	原始的奇點的效率提高了2倍
	時間の継承者	原初の特異点の効率が2倍になる	Heir of Time	The Primordial Singularity are 2 times more efficient	時間的繼承者	原始的奇點的效率提高了2倍	시간의 계승자	태초의 특이점의 효율이 2배 증가	时间的继承者	原始的奇點的效率提高了2倍
	運命を変える者	原初の特異点の効率が3倍になる	Destiny Changer	The Primordial Singularity are 3 times more efficient	命運的改變者	原始的奇點的效率提高了3倍	운명을 바꾸는 자	태초의 특이점의 효율이 3배 증가	命运的改变者	原始的奇點的效率提高了3倍
	可能性の追求者	原初の特異点の効率が2倍になる	Pursuer of Possibilities	The Primordial Singularity are 2 times more efficient	可能性的傳播者	原始的奇點的效率提高了2倍	가능성의 추구자	태초의 특이점의 효율이 2배 증가	可能性的传播者	原始的奇點的效率提高了2倍
	始まりの証人	原初の特異点の効率が2倍になる	Witness of the Beginning	The Primordial Singularity are 2 times more efficient	開端的見證者	原始的奇點的效率提高了2倍	시작의 증인	태초의 특이점의 효율이 2배 증가	开端的见证者	原始的奇點的效率提高了2倍
	特異点の解析者	原初の特異点の効率が2倍になる	Analyst of Singularity	The Primordial Singularity are 2 times more efficient	奇點的分析者	原始的奇點的效率提高了2倍	특이점의 분석가	태초의 특이점의 효율이 2배 증가	奇点的分析者	原始的奇點的效率提高了2倍
	過去と未来の観察者	原初の特異点の効率が2倍になる	Observer of the past and future	The Primordial Singularity are 2 times more efficient	過去和未來的觀察者	原始的奇點的效率提高了2倍	과거와 미래의 관찰자	태초의 특이점의 효율이 2배 증가	过去和未来的观察者	原始的奇點的效率提高了2倍
	真理の追求者	原初の特異点の効率が5倍になる	Seeker of Truth	The Primordial Singularity are 5 times more efficient	真理的探索者	原始的奇點的效率提高了5倍	진리 추구자	태초의 특이점의 효율이 5배 증가	真理的探索者	原始的奇點的效率提高了5倍
	超次元の意識体	原初の特異点の効率が2倍になる	Consciousness of Hyperdimension	The Primordial Singularity are 2 times more efficient	超維意識	原始的奇點的效率提高了2倍	초차원 의식체	태초의 특이점의 효율이 2배 증가	超维意识	原始的奇點的效率提高了2倍
	真実を知る者	原初の特異点の効率が2倍になる	Knower of Truth	The Primordial Singularity are 2 times more efficient	真理的認知者	原始的奇點的效率提高了2倍	진실을 아는 자	태초의 특이점의 효율이 2배 증가	真理的认知者	原始的奇點的效率提高了2倍
	始まりの目撃者	原初の特異点の効率が5倍になる	Witness of the Beginning	The Primordial Singularity are 5 times more efficient	初始的見證者	原始的奇點的效率提高了5倍	시작의 목격자	태초의 특이점의 효율이 5배 증가	初始的见证者	原始的奇點的效率提高了5倍
	真理の為に	原初の特異点の効率が3倍になる	For Truth	The Primordial Singularity are 3 times more efficient	為了真理的緣故	原始的奇點的效率提高了3倍	진리를 위해	태초의 특이점의 효율이 3배 증가	为了真理的缘故	原始的奇點的效率提高了3倍
	創造の源泉	原初の特異点の効率が3倍になる	Source of Creation	The Primordial Singularity are 3 times more efficient	創造之源	原始的奇點的效率提高了3倍	창조의 원천	태초의 특이점의 효율이 3배 증가	创造之源	原始的奇點的效率提高了3倍
	原初存在の交渉者	原初の特異点の効率が3倍になる	Negotiator of Primordial Being	The Primordial Singularity are 3 times more efficient	原始人的談判者	原始的奇點的效率提高了3倍	원초적 존재의 교섭자	태초의 특이점의 효율이 3배 증가	原始人的谈判者	原始的奇點的效率提高了3倍
	特異点の統括者	原初の特異点の効率が3倍になる	The Supervisor of the Singularity	The Primordial Singularity are 3 times more efficient	奇異性的監督者	原始的奇點的效率提高了3倍	특이점의 관장자	태초의 특이점의 효율이 3배 증가	奇异性的监督者	原始的奇點的效率提高了3倍
	全知全能のオリジン	原初の特異点の効率が5倍になる	Origin of Omniscience	The Primordial Singularity are 5 times more efficient	全知的起源	原始的奇點的效率提高了5倍	전지전능의 근원	태초의 특이점의 효율이 5배 증가	全知的起源	原始的奇點的效率提高了5倍
	クリックの旅人	神の恵みの効率が2倍になる	Click Traveler	God's Blessings are 2 times more efficient	咔嚓的旅行者	上帝的恩典的效率提高了2倍	클릭의 여행자	신의 은총의 효율이 2배 증가	咔嚓的旅行者	上帝的恩典的效率提高了2倍
	クリックの達人	神の恵みの効率が2倍になる	Click Expert	God's Blessings are 2 times more efficient	點擊的主人	上帝的恩典的效率提高了2倍	클릭의 달인	신의 은총의 효율이 2배 증가	点击的主人	上帝的恩典的效率提高了2倍
	クリックのプロ	神の恵みの効率が2倍になる	Click Proffesional	God's Blessings are 2 times more efficient	點擊的專業人員	上帝的恩典的效率提高了2倍	클릭의 프로	신의 은총의 효율이 2배 증가	点击的专业人员	上帝的恩典的效率提高了2倍
	クリックの猛者	所有する聖霊1個に付き、神の恵みの合成数+0.5する	The Fiercest of Click	Production of Stella from God's Blessings +0.5 for each Holy Spirit owned 	最猛烈的點擊	每擁有一個聖靈，上帝的恩典合成數+0.5	클릭의 강자	소요한 성령 1개당 신의 은총의 합성수 +0.5	最猛烈的点击	每擁有一個聖靈，上帝的恩典合成數+0.5
	クリックの超人	神の恵みの効率が3倍になる	Superhuman of Click	God's Blessings are 3 times more efficient	點擊率最高的人	上帝的恩典的效率提高了3倍	클릭의 초인	신의 은총의 효율이 3배 증가	点击率最高的人	上帝的恩典的效率提高了3倍
	クリックの闘士	神の恵みの効率が5倍になる	Click Fighter	God's Blessings are 5 times more efficient	點擊的鬥士	上帝的恩典的效率提高了5倍	클릭의 투사	신의 은총의 효율이 5배 증가	点击的斗士	上帝的恩典的效率提高了5倍
	クリックの挑戦者	神の恵みの効率が5倍になる	Click Challenger	God's Blessings are 5 times more efficient	霹靂挑戰者	上帝的恩典的效率提高了5倍	클릭의 도전자	신의 은총의 효율이 5배 증가	霹雳挑战者	上帝的恩典的效率提高了5倍
	クリックの天才	ラグナロクをした回数1回に付き、神の恵みの合成率+5％	Click Genius	Stella production rate of God's Blessings +5% for each Ragnarok happened	天才的點擊率	每進行一次諸神的黃昏，上帝的恩典的效率+5%	클릭의 천재	라그나로크를 한 횟수 1회당 신의 은총의 합성률 +5%	天才的点击率	每進行一次諸神的黃昏，上帝的恩典的效率+5%
	クリックの奇跡	神の恵みの効率が10倍になる	Click Miracle	God's Blessings are 10 times more efficient	奇蹟的點擊	上帝的恩典的效率提高了10倍	클릭의 기적	신의 은총의 효율이 10배 증가	奇迹的点击	上帝的恩典的效率提高了10倍
	クリックの聖域	神の恵みの効率が5倍になる	Click Sanctuary	God's Blessings are 5 times more efficient	點擊的聖地	上帝的恩典的效率提高了5倍	클릭의 성역	신의 은총의 효율이 5배 증가	点击的圣地	上帝的恩典的效率提高了5倍
	クリックの王者	神の恵みの効率が10倍になる	Click Champion	God's Blessings are 10 times more efficient	冠軍的點擊	上帝的恩典的效率提高了10倍	클릭의 왕자	신의 은총의 효율이 10배 증가	冠军的点击	上帝的恩典的效率提高了10倍
	クリックの英雄	神の恵みの効率が5倍になる	Click Hero	God's Blessings are 5 times more efficient	點擊的英雄	上帝的恩典的效率提高了5倍	클릭의 영웅	신의 은총의 효율이 5배 증가	点击的英雄	上帝的恩典的效率提高了5倍
	クリックの伝説	神の恵みの効率が5倍になる	Click Legend	God's Blessings are 5 times more efficient	點擊的傳奇	上帝的恩典的效率提高了5倍	클릭의 전설	신의 은총의 효율이 5배 증가	点击的传奇	上帝的恩典的效率提高了5倍
	クリックの帝王	神の恵みの効率が10倍になる	Click Emperor	God's Blessings are 10 times more efficient	點擊的的帝王	上帝的恩典的效率提高了10倍	클릭의 제왕	신의 은총의 효율이 10배 증가	点击的的帝王	上帝的恩典的效率提高了10倍
	クリックの妖精	神の恵みの効率が10倍になる	Click Fairy	God's Blessings are 10 times more efficient	點擊量的仙女們	上帝的恩典的效率提高了10倍	클릭의 요정	신의 은총의 효율이 10배 증가	点击量的仙女们	上帝的恩典的效率提高了10倍
	クリックの聖域	神の恵みの効率が10倍になる	Click Sanctuary	God's Blessings are 10 times more efficient	點擊的聖地	上帝的恩典的效率提高了10倍	클릭의 성역	신의 은총의 효율이 10배 증가	点击的圣地	上帝的恩典的效率提高了10倍
	クリックの神秘	神の恵みの効率が10倍になる	Click Mystery	God's Blessings are 10 times more efficient	點擊的奧秘	上帝的恩典的效率提高了10倍	클릭의 신비	신의 은총의 효율이 10배 증가	点击的奥秘	上帝的恩典的效率提高了10倍
	クリックの極致	神の恵みの効率が10倍になる	Click Perfection	God's Blessings are 10 times more efficient	點擊的高潮	上帝的恩典的效率提高了10倍	클릭의 극치	신의 은총의 효율이 10배 증가	点击的高潮	上帝的恩典的效率提高了10倍
	覚醒の第一歩	神の恵みの効率が25％上昇する	First Steps to Awakening	Increases God's Blessings efficiency by 25%	覺醒的第一步	上帝的恩典的效率提高25%	각성의 첫걸음	신의 은총의 효율이 25% 상승	觉醒的第一步	上帝的恩典的效率提高25%
	眠りから覚めし者	神の恵みの効率が25％上昇する	The Awakener	Increases God's Blessings efficiency by 25%	從睡眠中覺醒的人	上帝的恩典的效率提高25%	잠에서 깨어난 자	신의 은총의 효율이 25% 상승	从睡眠中觉醒的人	上帝的恩典的效率提高25%
	覚醒の兆し	神の恵みの効率が25％上昇する	Signs of Awakening	Increases God's Blessings efficiency by 25%	覺醒的徵兆	上帝的恩典的效率提高25%	각성의 조짐	신의 은총의 효율이 25% 상승	觉醒的征兆	上帝的恩典的效率提高25%
	潜在能力の開花	神の恵みの効率が25％上昇する	Potential Awakened	Increases God's Blessings efficiency by 25%	潛能的綻放	上帝的恩典的效率提高25%	잠재능력의 개화	신의 은총의 효율이 25% 상승	潜能的绽放	上帝的恩典的效率提高25%
	魂の覚醒者	神の恵みの効率が25％上昇する	The Awakened Soul	Increases God's Blessings efficiency by 25%	靈魂的覺醒者	上帝的恩典的效率提高25%	영혼의 각성자	신의 은총의 효율이 25% 상승	灵魂的觉醒者	上帝的恩典的效率提高25%
	神々の眷属となる者	神の恵みの効率が25％上昇する	Gods' Kin	Increases God's Blessings efficiency by 25%	成為眾神的家庭成員的人	上帝的恩典的效率提高25%	신들의 권속이 되는 자	신의 은총의 효율이 25% 상승	成为众神的家庭成员的人	上帝的恩典的效率提高25%
	悟りへの道を開く	神の恵みの効率が25％上昇する	Opens the way to Enlightenment	Increases God's Blessings efficiency by 25%	打開通往啟蒙的道路	上帝的恩典的效率提高25%	깨달음의 길을 열다	신의 은총의 효율이 25% 상승	打开通往启蒙的道路	上帝的恩典的效率提高25%
	夢と現実	神の恵みの効率が25％上昇する	Dreams and Reality	Increases God's Blessings efficiency by 25%	夢境與現實	上帝的恩典的效率提高25%	꿈과 현실	신의 은총의 효율이 25% 상승	梦境与现实	上帝的恩典的效率提高25%
	意識の領域	所有する聖霊10レベルに付き、神の恵みの合成率+1％する	Realms of Consciousness	Stella production rate of God's Blessing +1% for every 10 levels of Holy Spirit	意識的境界	擁有的聖靈每10級，上帝的恩典的效率+1%	의식의 영역	소유한 성령 10레벨당 신의 은총의 합성률 +1%	意识的境界	擁有的聖靈每10級，上帝的恩典的效率+1%
	法則を超越する	神の恵みの効率が25％上昇する	Transcending the Law	Increases God's Blessings efficiency by 25%	超越法律	上帝的恩典的效率提高25%	법칙을 초월하다	신의 은총의 효율이 25% 상승	超越法律	上帝的恩典的效率提高25%
	天変地異の宿命	神の恵みの効率が25％上昇する	The Fate of Heaven and Earth	Increases God's Blessings efficiency by 25%	自然現象的命運	上帝的恩典的效率提高25%	천재지변의 숙명	신의 은총의 효율이 25% 상승	自然现象的命运	上帝的恩典的效率提高25%
	終焉の守護者	神の恵みの効率が25％上昇する	Guardian of the End	Increases God's Blessings efficiency by 25%	末日的守護者	上帝的恩典的效率提高25%	종말의 수호자	신의 은총의 효율이 25% 상승	末日的守护者	上帝的恩典的效率提高25%
	崇高なる存在	神の恵みの効率が25％上昇する	The Exalted Being	Increases God's Blessings efficiency by 25%	崇高的眾生	上帝的恩典的效率提高25%	숭고한 존재	신의 은총의 효율이 25% 상승	崇高的众生	上帝的恩典的效率提高25%
	永劫の旅人	神の恵みの効率が25％上昇する	Traveler of Eternity	Increases God's Blessings efficiency by 25%	永恆的旅行者	上帝的恩典的效率提高25%	영겁의 여행자	신의 은총의 효율이 25% 상승	永恒的旅行者	上帝的恩典的效率提高25%
	永遠の輝き	神の恵みの効率が25％上昇する	Eternal Radiance	Increases God's Blessings efficiency by 25%	永恆的光芒	上帝的恩典的效率提高25%	영원한 광채	신의 은총의 효율이 25% 상승	永恒的光芒	上帝的恩典的效率提高25%
	神々の証となる覚醒	神の恵みの効率が25％上昇する	Awakening to Godhood	Increases God's Blessings efficiency by 25%	覺醒，是諸神的標誌	上帝的恩典的效率提高25%	신들의 증표가 되는 각성	신의 은총의 효율이 25% 상승	觉醒，是诸神的标志	上帝的恩典的效率提高25%
	聖霊使い	ステラの合成率を+2％	Wielder of the Holy Spirit	Stella production rate +2%.	聖靈的使者	星辰的合成率+2%	성령의 사자	스텔라 합성률을 +2%	圣灵的使者	星辰的合成率+2%
	聖霊の守護者	ステラの欠片の機能が解除される	Guardian of the Holy Spirit	Unlock Stella's Fragment	聖靈的守護者	開放星辰碎片功能	성령의 수호자	스텔라 조각의 기능이 해제됨	圣灵的守护者	開放星辰碎片功能
	聖霊の導き手	メディアプレイア機能が解除される	Guide of the Holy Spirit	Unlock Media Player	聖靈的嚮導	開放音樂播放器功能	성령의 인도자	미디어 플레이어 기능이 해제됨	圣灵的向导	開放音樂播放器功能
	聖霊の修練者	ステラの合成率を+2％	Practitioner of the Holy Spirit	Stella production rate +2%.	聖靈的實踐者	星辰的合成率+2%	성령의 수련자	스텔라 합성률을 +2%	圣灵的实践者	星辰的合成率+2%
	聖霊の召使い	ビフレストの欠片の機能が解除される	Servants of the Holy Spirit	Unlock Bifrost's Fragment	聖靈的僕人	開放彩虹橋碎片的功能	성령의 종	비프레스트 조각의 기능이 해제됨	圣灵的仆人	開放彩虹橋碎片的功能
	聖霊の契約者	ステラの合成率を+2％	Contractor of the Holy Spirit	Stella production rate +2%.	聖靈的承包人	星辰的合成率+2%	성령의 계약자	스텔라 합성률을 +2%	圣灵的承包人	星辰的合成率+2%
	聖霊の覚醒者	生命の実機能が解除される	Awakener of the Holy Spirit	Unlock The Fruit of Life	聖靈的喚醒者	開放生命之果的功能	성령의 각성자	생명의 열매기능이 해제된다	圣灵的唤醒者	開放生命之果的功能
